Fund net assets,"Fossil fuel holdings, weight","Coal industry, weight","Oil / gas industry, weight","Fossil-fired utilities, weight",Fossil fuel finance fund score,"Fossil fuel finance holdings, weight",Fossil fuel insurance fund score,"Fossil fuel insurance holdings, weight","Clean200, weight"," Deforestation-risk producer, weight","Deforestation-risk financier, weight","Deforestation-risk consumer brand, weight",esg_score,grade
7945916524,0.178,0.022,0.123,0.075,2.9,0.006,9.5,0.011,0.026,0.015,0.002,0.032,24.85,3
104221468,0.064,0,0.064,0,0,0,0,0,0.161,0,0,0,26.55,3
135110573,0.056,0,0.056,0.009,24.1,0.034,10.4,0.012,0.184,0,0.04,0.122,20.24,3
2953201270,0.039,0,0.038,0.005,8.3,0.022,1.9,0.002,0.114,0.006,0.004,0.091,21.54,3
1670648345,0.076,0.01,0.061,0.024,0,0,0.8,0.001,0.013,0.002,0,0.018,26.33,3
5003479464,0.111,0.027,0.092,0.033,27.3,0.089,15.9,0.025,0.116,0.012,0.055,0.069,23.64,3
11932733292,0.087,0.006,0.056,0.043,14.1,0.024,25.3,0.026,0.243,0.001,0.026,0.115,22.06,3
24651384853,0.085,0.006,0.057,0.041,12.6,0.021,22.7,0.023,0.219,0.001,0.023,0.105,22.66,3
12273260704,0.041,0.013,0.03,0.008,2.9,0.015,4,0.004,0.075,0.003,0.007,0.003,25.7,3
23338923000,0.037,0.012,0.03,0.004,1.9,0.01,2.9,0.003,0.062,0.001,0.005,0.003,26.29,3
45834443906,0.098,0.024,0.083,0.027,29.8,0.103,28.6,0.045,0.114,0.014,0.061,0.083,22.1,3
1.48E+11,0.077,0.005,0.056,0.029,19,0.031,20.7,0.022,0.17,0.001,0.019,0.086,22.99,3
22993204688,0.086,0.016,0.073,0.024,24.4,0.086,23.5,0.036,0.117,0.011,0.055,0.087,22.31,3
57634716938,0.079,0,0.065,0.014,1.2,0.01,21.3,0.024,0.067,0.005,0.003,0.078,22.97,3
1802323388,0.078,0.008,0.056,0.02,13.7,0.035,4.5,0.005,0.027,0.018,0.015,0.086,23.59,3
3283171911,0.057,0,0.057,0,0,0,0,0,0.06,0,0,0,30.47,4
12672028394,0.073,0.002,0.059,0.011,0.6,0.011,17.7,0.021,0.055,0.011,0.006,0.111,23.5,3
408469710,0.06,0,0.06,0,0,0,0,0,0.069,0,0,0.122,20.63,3
1410939218,0.103,0,0.085,0.018,5.1,0.014,18.1,0.018,0.068,0,0.004,0.04,23.56,3
130386999,0.56,0.104,0.361,0.43,0,0,0,0,0.087,0,0,0,25.81,3
517656669,0.03,0,0.03,0,0,0,0,0,0.147,0,0,0.047,22.09,3
20750389,0.021,0,0.021,0,0,0,0,0,0,0,0,0,27.83,3
41707612,0,0,0,0,0,0,0,0,0.003,0,0,0,24.25,3
210202,0.099,0.013,0.086,0,76.6,0.177,6.1,0.006,0.18,0,0.103,0.062,20.27,3
286540,0.092,0.005,0.086,0,40,0.092,7,0.007,0.213,0,0.071,0.145,21.81,3
284902,0.085,0.004,0.082,0,36,0.09,6.8,0.007,0.212,0,0.069,0.138,22.37,3
287716,0.055,0,0.055,0,48.7,0.086,0,0,0.237,0,0.075,0.134,20.65,3
187388,0.077,0,0.077,0,0,0,0,0,0,0,0,0,27.66,3
3082695,0.136,0.02,0.093,0.067,4.6,0.021,30.7,0.034,0.037,0,0,0.142,25.66,3
60495784,0.028,0,0.028,0,9.2,0.037,0,0,0.287,0,0,0.074,22.82,3
263208071,0.159,0.022,0.071,0.088,0,0,0,0,0,0,0,0,27.93,3
89164121,0.085,0.006,0.073,0.031,61.9,0.105,29,0.033,0.101,0.002,0.103,0.118,23.64,3
8476406575,0.098,0,0.062,0.052,18.5,0.027,55,0.058,0.229,0,0.054,0.129,20.9,3
8271927618,0.161,0,0.142,0.05,3,0.012,25.7,0.03,0.164,0,0.031,0.116,22.01,3
3862160607,0.026,0.004,0.022,0.004,0,0,0,0,0.139,0,0,0.071,21.93,3
6222782736,0.027,0,0.027,0,18.5,0.099,13.9,0.017,0.183,0,0.046,0.144,20.01,3
157691133,0.149,0.037,0.131,0.039,37.6,0.115,13,0.025,0.104,0.019,0.067,0.098,25.65,3
10760300714,0,0,0,0,0,0,0,0,0.192,0,0,0.103,20.21,3
2330422536,0.179,0,0.136,0.097,19.2,0.033,45.7,0.049,0.075,0,0.071,0.084,22.1,3
1570903921,0.127,0.012,0.096,0.06,5.2,0.022,25.7,0.029,0.042,0.021,0,0,21.78,3
247149855,0.07,0.015,0.055,0.015,0,0,0,0,0.011,0,0,0.03,21.17,3
703951836,0.097,0.006,0.053,0.037,0,0,0,0,0.008,0,0,0.006,26.67,3
2254936703,0.038,0,0.038,0,0,0,0,0,0,0,0,0,26.57,3
356744740,0.294,0,0.289,0.041,18.9,0.023,0,0,0.116,0,0.042,0.083,25.05,3
717741107,0,0,0,0,0,0,0,0,0.102,0,0,0,30.1,4
935070556,0.053,0,0.053,0.012,24.4,0.044,6.9,0.009,0.183,0.005,0.027,0.075,22.46,3
22439501168,0.008,0,0.008,0,0,0,0,0,0.223,0,0,0.085,22.28,3
130650010,0.095,0.057,0.046,0.045,6.2,0.034,2.4,0.002,0.143,0.009,0.001,0.006,25.18,3
4099663726,0.177,0,0.168,0.067,34.9,0.058,0,0,0.055,0,0.101,0.138,25.07,3
2630174866,0.04,0,0.038,0.004,11.5,0.035,5.1,0.006,0.103,0,0.023,0.057,24.67,3
415405648,0.064,0.006,0.047,0.023,19.6,0.055,8.4,0.009,0.164,0.004,0.049,0.121,21.68,3
1311167662,0.028,0,0.028,0,0,0,0,0,0.045,0,0,0,37.8,4
16302151356,0.018,0,0.018,0.011,0,0,0,0,0.227,0,0,0.074,21.23,3
4116355585,0.023,0,0.023,0,0,0,0,0,0.211,0,0,0.077,21.5,3
420136155,0.1,0.014,0.085,0.02,32.5,0.115,20.7,0.029,0.129,0.009,0.097,0.128,21.5,3
260109688,0.091,0.014,0.078,0.027,32.5,0.118,21.2,0.033,0.134,0.011,0.08,0.13,23.04,3
805373653,0.029,0,0.029,0,0,0,0,0,0.076,0,0,0.013,21.09,3
103248071,0.034,0.004,0.026,0.014,9.1,0.021,6.2,0.007,0.104,0.002,0.015,0.045,22.24,3
55744094,0.036,0.005,0.028,0.015,9.7,0.022,6.6,0.008,0.111,0.002,0.016,0.048,22.23,3
41401846,0.037,0.005,0.029,0.015,9.8,0.022,6.7,0.008,0.113,0.002,0.016,0.048,22.24,3
279821453,0.031,0.002,0.025,0.013,9.8,0.02,8,0.009,0.096,0.001,0.017,0.052,24.22,3
822238970,0.053,0.003,0.041,0.022,16.7,0.034,13.9,0.016,0.168,0.001,0.029,0.09,23.68,3
485949079,0.043,0.003,0.034,0.018,13.6,0.028,11.3,0.013,0.136,0.001,0.024,0.073,23.88,3
3179940985,0.065,0,0.065,0,13.8,0.068,35.5,0.042,0.115,0,0.114,0.081,21.03,3
9579621678,0.073,0,0.073,0.001,39.4,0.09,15.1,0.015,0.114,0.014,0.088,0.116,24.7,3
898657957,0.102,0,0.102,0.018,53.6,0.164,0,0,0.121,0,0.132,0.082,22.8,3
2626505731,0.097,0,0.088,0.035,26.4,0.05,30.8,0.033,0.089,0.01,0.029,0.07,24.4,3
7036425035,0.108,0,0.108,0.036,42.4,0.077,16.2,0.016,0.093,0.018,0.062,0.061,24.09,3
191883505,0.058,0.009,0.058,0.02,0,0,0,0,0.08,0,0,0,30.7,4
752719561,0.143,0,0.115,0.088,6.5,0.026,46.5,0.051,0.04,0.02,0,0.016,24.52,3
322413299,0.671,0.044,0.646,0.002,0,0,0,0,0.069,0.009,0,0.032,33.2,4
260696009,0,0,0,0,0,0,0,0,0.064,0,0,0,15.75,2
26312683103,0.051,0,0.051,0.012,7.2,0.017,0,0,0.206,0,0.043,0.147,22.34,3
584598716,0.088,0.006,0.057,0.045,14.1,0.024,25.4,0.026,0.246,0.002,0.026,0.118,21.76,3
3705945675,0.044,0.012,0.038,0.012,0,0,0,0,0.022,0,0,0.002,29.21,3
3544618238,0.069,0.008,0.061,0.008,0,0,0,0,0.012,0,0,0,23.82,3
1052915290,0.083,0.009,0.046,0.048,13.6,0.019,34.7,0.036,0.231,0.003,0.014,0.119,21.36,3
300568415,0.069,0.006,0.031,0.042,15.4,0.02,26.7,0.028,0.235,0,0.024,0.124,22.07,3
94491856,0.061,0.013,0.047,0.017,0,0,0,0,0.005,0,0,0,28.41,3
6645242417,0.978,0.193,0.554,0.945,0,0,0,0,0,0,0,0,31.49,4
2051532657,0.055,0.004,0.042,0.027,9.7,0.012,10.9,0.013,0.15,0.002,0.015,0.082,22.55,3
320199937,0.046,0.016,0.03,0.016,4.9,0.025,18.6,0.02,0.141,0,0.021,0,25.69,3
990773694,0.099,0.038,0.062,0.038,0,0,0,0,0.053,0,0,0,26.9,3
5124928517,0.077,0,0.039,0.05,25.6,0.037,23.4,0.023,0.218,0,0.039,0.107,22.44,3
2155268645,0.038,0.005,0.028,0.015,15.4,0.028,4.4,0.006,0.122,0.002,0.019,0.059,22.97,3
2707631503,0.047,0.007,0.035,0.018,18.8,0.036,5.3,0.007,0.147,0.004,0.025,0.07,22.9,3
377895293,0.049,0.027,0.022,0.027,12.1,0.036,0,0,0.141,0,0.036,0.015,24.46,3
621683050,0.068,0,0.068,0.023,25.6,0.028,11.2,0.022,0.292,0,0.028,0.101,22.69,3
742255437,0.104,0,0.104,0.045,0,0,0,0,0.098,0.045,0,0.019,22.48,3
1593698708,0,0,0,0,0,0,0,0,0.159,0,0,0.07,25.87,3
1099558465,0,0,0,0,0,0,0,0,0.411,0,0,0.011,19.76,2
296043270,0.081,0,0.081,0,0,0,0,0,0,0,0,0,24.99,3
718803900,0.074,0,0.066,0.008,50.8,0.11,0,0,0.103,0.008,0.11,0.073,20.67,3
594070030,0.185,0.037,0.154,0.048,83,0.194,24.1,0.042,0.083,0.045,0.149,0.136,23.2,3
10850327632,0,0,0,0,0,0,0,0,0.349,0,0,0.113,20.97,3
36472092642,0.105,0,0.105,0.041,54.7,0.08,10.9,0.014,0.141,0,0.065,0.078,24.66,3
546382105,0.09,0.006,0.069,0.044,15.8,0.02,21.6,0.026,0.242,0.004,0.025,0.143,22.39,3
39186865,0.036,0.005,0.027,0.014,14.6,0.026,4.2,0.005,0.116,0.002,0.018,0.056,22.94,3
32640190,0.041,0.006,0.031,0.016,16.7,0.031,4.7,0.006,0.131,0.003,0.021,0.063,22.91,3
22392230,0.046,0.007,0.034,0.018,18.3,0.035,5.2,0.007,0.143,0.003,0.024,0.068,22.87,3
22282658,0.049,0.008,0.036,0.019,18.7,0.036,5.6,0.007,0.149,0.004,0.024,0.07,22.83,3
14633105,0.051,0.009,0.038,0.02,18.8,0.036,6.2,0.008,0.155,0.004,0.025,0.072,22.78,3
10356181,0.054,0.009,0.039,0.021,18.8,0.037,6.8,0.009,0.161,0.005,0.025,0.073,22.74,3
2399431,0.056,0.01,0.04,0.022,18.9,0.037,7.2,0.009,0.165,0.005,0.025,0.074,22.74,3
2630561258,0.013,0,0.013,0,0,0,0,0,0.016,0,0,0,26.55,3
250810544,0.084,0.011,0.051,0.045,0,0,0,0,0,0,0,0.014,30.25,4
347123852,0.056,0,0.042,0.036,0,0,0,0,0.076,0,0,0.01,21.86,3
5923764104,0.035,0,0.023,0.026,17.6,0.023,0,0,0.259,0,0.049,0.165,20.61,3
1317167217,0.049,0.015,0.044,0.006,3.7,0.019,10.6,0.011,0.113,0.018,0,0,25.78,3
314278110,0.018,0.014,0.004,0.018,0,0,0,0,0,0,0,0,27.09,3
2455122020,0.112,0,0.112,0,31.9,0.125,18.1,0.031,0.161,0,0.099,0.102,25.42,3
765172677,0.026,0.007,0.02,0.007,0,0,0,0,0,0,0,0.027,23.29,3
8162670664,0.06,0,0.06,0,53.5,0.097,10.7,0.018,0.202,0,0.043,0.088,23.07,3
92931959,0.022,0,0.022,0,0,0,4.3,0.007,0.005,0.01,0,0.024,23.25,3
163267537,0.083,0,0.083,0,43.8,0.115,4.5,0.008,0.2,0,0.082,0.058,24.31,3
2542367764,0.07,0,0.07,0,28.9,0.041,13.4,0.023,0.256,0,0.011,0.072,23.06,3
147890474,0.55,0.11,0.394,0.477,0,0,0,0,0.067,0,0,0,25.09,3
27887823,0.039,0,0,0.039,0,0,0,0,0.211,0,0,0.276,20.93,3
212678574,0.004,0,0.004,0,0,0,0,0,0.313,0,0,0.117,20.76,3
17926503,0.092,0,0.092,0,0,0,0,0,0,0,0,0,28.78,3
10233574567,0.033,0.003,0.03,0.001,0,0,0,0,0.03,0,0,0.008,25.22,3
2380079208,0.016,0,0.016,0,0,0,0,0,0,0,0,0,25.85,3
569136789,0.129,0.027,0.085,0.037,0,0,0,0,0.237,0.036,0,0,29.38,3
370551493,0.094,0.015,0.07,0.03,2.8,0.02,0,0,0.162,0.035,0.016,0.019,26.69,3
79247332,0.07,0.011,0.062,0.009,24.6,0.067,7.6,0.012,0.125,0.017,0.055,0.077,22.57,3
582614313,0.077,0.012,0.067,0.012,22.7,0.063,6.5,0.01,0.127,0.019,0.051,0.069,23.51,3
317163190,0.063,0.013,0.057,0.019,27,0.1,14.4,0.025,0.16,0.032,0.095,0.077,22.28,3
320996040,0.073,0.014,0.062,0.022,21.5,0.08,9.9,0.017,0.157,0.032,0.074,0.06,23.86,3
1017637471,0.033,0,0.033,0.019,14.5,0.07,20.5,0.035,0.177,0.037,0.093,0.088,21.9,3
11074296375,0,0,0,0,19,0.041,0,0,0.233,0,0,0.147,20.81,3
1533320249,0.589,0.096,0.514,0.005,0,0,0,0,0.082,0.068,0,0.069,36.48,4
178031669,0.05,0.01,0.042,0.009,13.4,0.037,3.7,0.006,0.069,0.011,0.029,0.033,24.21,3
35470673,0.028,0,0.014,0.016,0,0,0,0,0.003,0,0,0.015,25.3,3
21343422681,0.263,0.134,0.138,0.12,9.7,0.061,0,0,0.169,0.013,0.045,0.032,23.87,3
3397034025,0.178,0.059,0.143,0.097,4.7,0.016,0,0,0.184,0.008,0.008,0.053,21.51,3
3658243966,0.096,0.024,0.096,0.062,0,0,0,0,0.175,0,0,0.066,20.94,3
1574479663,0.067,0.003,0.042,0.027,7.9,0.017,24.7,0.025,0.083,0.003,0.01,0.068,23.72,3
18240188,0.061,0,0.061,0.016,76.3,0.122,14.4,0.018,0.18,0.021,0.105,0.113,24.73,3
445895927,0.085,0.018,0.075,0.012,19.6,0.038,0,0,0.092,0.003,0.008,0.086,23.98,3
47361743,0.236,0.029,0.208,0.045,6.8,0.016,0,0,0.137,0,0.016,0.01,26.54,3
66205687,0,0,0,0,0,0,0,0,0.386,0.022,0,0.015,22,3
46447587,0.022,0,0.022,0,46.4,0.149,16.6,0.029,0.008,0,0.138,0,25.66,3
12478980,0.015,0,0.005,0.01,0,0,0,0,0,0,0,0,29.32,3
316702271,0.035,0,0.035,0,0,0,0,0,0.081,0,0,0,33.87,4
1187431685,0.035,0,0.035,0,0,0,0,0,0.299,0,0,0.113,19.48,2
17140327,0.014,0,0.014,0,6.1,0.012,8.4,0.01,0.093,0,0,0.119,21.43,3
5244955,0,0,0,0,0,0,0,0,0,0,0,0,28.82,3
1758842322,0.078,0.001,0.071,0.007,0,0,0,0,0.021,0,0,0.019,28.52,3
1482302203,0.798,0.278,0.473,0.664,0,0,0,0,0.032,0,0,0,31.89,4
207320888,0.058,0.043,0.057,0.001,16.4,0.029,0,0,0.117,0.008,0.01,0.013,23.73,3
64690091,0.075,0.014,0.036,0.053,20.5,0.034,33.2,0.034,0.061,0.013,0.023,0.081,22.93,3
34274870,0.183,0,0.154,0.056,0,0,0,0,0.136,0,0.051,0.109,25.03,3
31776849,0.1,0.021,0.09,0.018,37.3,0.133,22.9,0.034,0.143,0,0.081,0.106,21.08,3
520787742,0.077,0.007,0.051,0.019,12.3,0.015,0,0,0.062,0,0.015,0.084,20.62,3
1193754441,0.005,0,0.005,0,0,0,0,0,0.11,0,0,0.089,18.63,2
1968257,0.111,0.024,0.079,0.046,0,0,0,0,0.01,0,0,0.014,28.53,3
2062384,0.132,0.003,0.093,0.042,27.1,0.043,4.8,0.006,0.077,0.006,0.027,0.086,21.79,3
21923274,0.046,0,0.029,0.017,31.3,0.036,0,0,0.087,0,0.036,0.084,19.88,2
14747731,0.097,0,0.044,0.054,15,0.043,18,0.018,0.054,0,0.059,0.133,23.92,3
1108991944,0.104,0.011,0.059,0.044,0,0,0,0,0,0,0,0.01,26.84,3
160777708,0.028,0,0.028,0,5.5,0.022,19.7,0.021,0.182,0,0.032,0.075,21.43,3
29728980,0.076,0,0.068,0.03,5.3,0.006,3.6,0.004,0.05,0,0.006,0.035,22.51,3
20647682,0.074,0,0.061,0.016,24.9,0.029,0,0,0.092,0,0.029,0.069,20.4,3
406399391,0.403,0.048,0.355,0.032,0,0,0,0,0.014,0,0,0,40.97,5
34507185,0.042,0,0.042,0,17.2,0.097,19.1,0.02,0.039,0,0,0.009,27.57,3
65219536,0.436,0.161,0.356,0.368,0,0,0,0,0.258,0,0,0,25.58,3
442496367,0.068,0.009,0.048,0.029,12,0.031,16.9,0.02,0.156,0.004,0.025,0.065,22.51,3
970911112,0.005,0,0.005,0,4.2,0.028,14.8,0.016,0.096,0,0.008,0,23.74,3
2642945861,0.009,0,0.009,0,3.4,0.024,13.1,0.014,0.088,0,0.006,0.004,24.69,3
2245426897,0.054,0.009,0.036,0.018,8.8,0.039,16.3,0.017,0.131,0.014,0.035,0.009,25.74,3
396852426,0.972,0,0.972,0,0,0,0,0,0,0,0,0,29.21,3
469413887,0.092,0.007,0.079,0.033,7,0.023,9.3,0.011,0.14,0.006,0.02,0.075,23.24,3
395843503,0.087,0.003,0.045,0.051,15.9,0.022,33.1,0.034,0.242,0,0.024,0.111,22.04,3
398384258,0.157,0.012,0.146,0.055,35.5,0.055,0,0,0.125,0.01,0.077,0.146,22.71,3
58490357,0.172,0.04,0.172,0.067,68.7,0.108,26.7,0.031,0.11,0,0.073,0.11,24.4,3
44524281067,0.241,0.083,0.154,0.08,24.7,0.09,20,0.021,0.215,0.02,0.029,0.032,21.7,3
100736050,0.653,0.038,0.533,0.324,0,0,0,0,0.086,0,0,0,22.93,3
1064421353,0.059,0.008,0.043,0.025,10.7,0.029,14.5,0.018,0.133,0.004,0.023,0.059,22.23,3
185379538,0.086,0.021,0.073,0.042,12.2,0.056,14.7,0.023,0.096,0.013,0.035,0.085,23.07,3
962255869,0.062,0,0.062,0.062,40.4,0.119,25.1,0.04,0.196,0.028,0.119,0.131,20.76,3
2125660009,0.168,0,0.168,0.079,57.9,0.194,44.4,0.074,0.223,0.024,0.159,0.126,21.52,3
1991123244,0.078,0.016,0.055,0.016,15.5,0.074,30,0.047,0.165,0.009,0.052,0.094,21.35,3
3978711658,0.048,0.008,0.042,0.017,0,0,4.4,0.006,0.026,0.009,0,0.018,23.65,3
796034669,0.08,0.021,0.051,0.027,11.5,0.067,39.1,0.059,0.147,0.016,0.027,0.088,21.93,3
1244859699,0.101,0.002,0.069,0.05,12.9,0.017,25.8,0.026,0.221,0.002,0.036,0.107,22.03,3
1536143850,0.001,0.001,0,0.001,0,0,0,0,0.395,0,0,0.078,20.57,3
427714973,0.173,0.016,0.132,0.086,44.5,0.068,39.7,0.042,0.072,0,0.077,0.135,23.49,3
561693222,0.131,0.003,0.09,0.066,29.3,0.042,40.9,0.042,0.058,0.003,0.036,0.076,22.92,3
1860696159,1,0,0.987,0.013,0,0,0,0,0,0,0,0,31.55,4
852824412,0.088,0.017,0.071,0.017,0,0,0,0,0,0,0,0.012,21.93,3
1045552039,0.203,0,0.152,0.098,0,0,0,0,0.042,0.004,0,0,24.93,3
84188709,0,0,0,0,0,0,0,0,0.065,0,0,0,15.5,2
500709194,0.159,0.006,0.158,0.023,0,0,0,0,0.067,0,0,0.113,22.88,3
442371853,0.052,0.011,0.038,0.013,0,0,0,0,0,0,0,0.001,28.93,3
281751999,0.003,0,0.003,0,0,0,0,0,0,0,0,0,29.19,3
143472801,0.025,0.002,0.023,0,0,0,0,0,0,0,0,0.003,28.9,3
895913990,0.102,0.029,0.077,0.038,0,0,0,0,0.014,0,0,0.01,28.9,3
931176271,0.09,0.019,0.055,0.033,0,0,0,0,0,0,0,0.002,28.93,3
1442932084,0.003,0,0.003,0,0,0,0,0,0,0,0,0.012,26.38,3
140492590,0.105,0.029,0.089,0.043,0,0,11.1,0.011,0.02,0,0,0.007,26.38,3
173865415,0.031,0,0.031,0,0,0,0,0,0.36,0,0,0.111,20.78,3
3509500238,0.081,0.008,0.06,0.029,5.5,0.021,21.1,0.025,0.137,0.004,0.012,0.067,22.76,3
755360958,0,0,0,0,0,0,0,0,0.288,0,0,0.046,18.83,2
3568097367,0.087,0,0.073,0.037,,0.019,,0.012,0.255,0.005,0.025,0.125,22.17,3
1137600043,0.06,0,0.04,0.028,16.2,0.019,24.7,0.026,0.276,0,0.018,0.094,21.11,3
3205532503,0.074,0.006,0.048,0.035,6.2,0.015,26.9,0.028,0.207,0,0.01,0.101,22.66,3
322637877,0.311,0,0.183,0.128,40.9,0.053,151.7,0.153,0.056,0,0.059,0,28.01,3
433143693,0.116,0.01,0.083,0.041,,0,,0.009,0.11,0.006,0,0.105,23.4,3
4774809,0.073,0.004,0.047,0.028,10.3,0.018,18.5,0.019,0.219,0.003,0.019,0.123,21.55,3
308525700,0.111,0.01,0.082,0.036,2,0.003,9.4,0.01,0.118,0.006,0.004,0.1,23.32,3
21394844,0.068,0.001,0.042,0.031,14.2,0.024,18.5,0.019,0.281,0.002,0.025,0.118,21.55,3
904737022,0.102,0.007,0.074,0.047,7.3,0.012,15.7,0.016,0.175,0.008,0.014,0.121,22.72,3
32229456,0.102,0.007,0.088,0.015,12.5,0.016,10.7,0.012,0.086,0.006,0.012,0.133,21.97,3
271401233,0.007,0,0.007,0,0,0,0,0,0,0,0,0,24.67,3
169163545,0.029,0,0.029,0,0,0,0,0,0,0.009,0,0.026,25.4,3
530562408,0.011,0,0.011,0,0,0,0,0,0,0,0,0,25.26,3
165558745,0.024,0,0.024,0,0,0,0,0,0.002,0,0,0.004,24.54,3
115271136,0.02,0,0.02,0,0,0,0,0,0,0,0,0.007,24,3
363583675,0.017,0,0.017,0,0,0,0,0,0,0,0,0,24.51,3
1583627433,0.008,0,0.008,0,0,0,0,0,0.006,0,0,0,23.2,3
153286672,0.035,0,0.035,0,0,0,0,0,0.007,0,0,0.015,24.51,3
367511187,0,0,0,0,12.2,0.025,8.7,0.01,0.155,0,0.011,0.078,18.47,2
622610952,0.002,0.002,0,0,3.9,0.011,8.2,0.009,0.295,0.002,0.006,0.094,19.99,2
163374325,0,0,0,0,11.6,0.025,54.8,0.083,0.091,0.004,0.021,0.1,19.41,2
37269316,0.126,0,0.126,0.012,19.1,0.032,65.6,0.116,0.322,0,0,0.181,19.52,2
87436139,0,0,0,0,0,0,0,0,0.091,0,0,0.188,19.4,2
44917006,0.076,0.028,0.045,0.03,10.9,0.054,6.4,0.007,0.117,0.008,0.015,0.02,27.02,3
718029964,0.065,0.005,0.039,0.034,8,0.011,22.2,0.023,0.194,0,0.018,0.106,21.48,3
89962344,0.046,0.005,0.036,0.013,0,0,3.6,0.004,0.009,0,0,0.016,26.23,3
115576081,0.109,0.02,0.095,0.029,32.8,0.105,19.9,0.031,0.121,0.022,0.073,0.101,22.46,3
644101829,0.073,0.032,0.036,0.064,0,0,53.1,0.058,0.148,0,0,0.028,21.63,3
1055120195,0.062,0.006,0.05,0.024,10.1,0.023,16.8,0.02,0.115,0.002,0.015,0.06,22.89,3
804462843,0.024,0.009,0.014,0.007,1.9,0.009,9.1,0.01,0.064,0.003,0.003,0.013,25.25,3
4779573707,0.086,0.006,0.056,0.044,13.4,0.023,25.1,0.026,0.224,0.002,0.025,0.108,22.02,3
289664273,0,0,0,0,0,0,0,0,0.049,0,0,0,16.25,2
1516369191,0.018,0,0.013,0.005,1.3,0.003,4.7,0.005,0.244,0,0,0.112,20.97,3
1260707952,0.053,0.006,0.049,0.015,13.1,0.035,26.5,0.034,0.079,0.004,0.016,0.056,21.68,3
1283493739,0.108,0.024,0.092,0.032,31.1,0.111,25.2,0.041,0.112,0.014,0.08,0.112,22.33,3
1641145912,0.059,0.008,0.043,0.025,11.4,0.031,15.8,0.019,0.117,0.004,0.025,0.067,22.89,3
845232491,0.068,0.009,0.049,0.028,13.1,0.035,18.1,0.022,0.134,0.004,0.029,0.077,22.83,3
794973582,0.064,0.009,0.051,0.015,0,0,2.7,0.005,0.002,0,0,0.005,28.25,3
972340373,0.151,0.01,0.125,0.069,23.6,0.044,19.7,0.022,0.062,0,0.042,0.052,23.91,3
15600274,0.137,0,0.1,0.088,0,0,0,0,0.237,0,0,0,24.24,3
25781836,0,0,0,0,6.5,0.034,29.4,0.031,0.039,0,0,0.028,28.18,3
10048099,0.881,0,0.881,0,0,0,0,0,0,0,0,0,34.36,4
187218978,0,0,0,0,0,0,0,0,0.186,0,0,0.033,19.19,2
61035079,0.052,0.01,0.042,0,16.2,0.038,0,0,0.129,0,0.046,0.097,20.42,3
1455075380,0.18,0,0.13,0.05,19.3,0.045,0,0,0.116,0,0.045,0.176,24.37,3
24297486324,0.012,0,0.005,0.006,2.2,0.005,0,0,0.261,0,0,0.151,20.97,3
773132256,0.068,0.02,0.05,0.003,15.5,0.063,12.1,0.016,0.072,0.009,0.032,0.054,23.58,3
416047972,0.053,0.005,0.039,0.021,39.9,0.132,11.6,0.014,0.149,0.002,0.107,0.047,23.12,3
3386300394,0.076,0.029,0.05,0.005,20.4,0.087,17.7,0.024,0.07,0.013,0.046,0.075,22.64,3
176866927,0.015,0,0.015,0,0,0,0,0,0.019,0,0,0,25.23,3
1370455332,0.112,0,0.085,0.049,25.2,0.063,20.3,0.025,0.147,0,0.021,0.042,25.45,3
160831168,0.074,0.015,0.06,0.02,0,0,0,0,0.046,0,0,0.027,22.22,3
329406416,0.085,0.008,0.075,0.027,0,0,25.3,0.031,0.027,0.011,0,0.06,23.54,3
1789409107,0.025,0,0.025,0,0,0,0,0,0,0,0,0,26.26,3
2167964980,0.084,0,0.065,0.019,0,0,0,0,0.015,0,0,0.008,26.74,3
2940214,0.017,0,0,0.017,0,0,24,0.025,0.044,0,0,0.04,25.5,3
444423754,0.041,0.01,0.023,0.018,0,0,14.6,0.015,0.074,0.01,0.01,0.005,23.33,3
125383268,0.024,0.013,0.012,0.013,0,0,0,0,0,0.013,0,0,30.68,4
519343987,0.023,0,0.023,0,1.1,0.013,0,0,0.168,0,0.013,0.063,21.65,3
12068638749,0.052,0.015,0.033,0.005,5.5,0.054,23.9,0.043,0.159,0,0.054,0.081,21.99,3
366838163,0.026,0,0.026,0,0,0,0,0,0,0,0,0,27.3,3
1587758787,0.035,0,0.035,0,3.2,0.007,7.2,0.007,0.129,0,0.024,0.027,23.43,3
3447807300,0.07,0,0.047,0.027,8.5,0.015,31.7,0.032,0.227,0.008,0.006,0.099,22.79,3
1336627893,0.074,0.012,0.056,0.036,17.4,0.028,10.7,0.012,0.111,0.001,0.032,0.051,22.95,3
115528039,0.101,0,0.064,0.076,0,0,25.1,0.035,0.249,0.004,0,0.056,21.37,3
10003580685,0.075,0,0.053,0.034,21.4,0.029,8.6,0.009,0.249,0,0.038,0.107,22.4,3
2754353585,0.076,0,0.053,0.035,21.4,0.029,8.7,0.009,0.248,0,0.038,0.107,22.4,3
3220466124,0.148,0.027,0.119,0.068,41.9,0.064,10.5,0.013,0.153,0.003,0.077,0.067,22.46,3
364057775,0.083,0.04,0.041,0.034,11.2,0.039,0.9,0.001,0.139,0.013,0.029,0.021,27.4,3
257408116,0,0,0,0,0,0,0,0,0.202,0,0,0.011,21.06,3
113439176,0,0,0,0,0,0,0,0,0.094,0,0,0.025,27.91,3
